Cand_Id,Cand_Incumbent_Challenger_Open_Seat,Cand_Name,Cand_Office,Cand_State,GE WINNER INDICATOR,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Total_Disbursement,Total_Receipt,year,top_individual_contribution,top_total_disbursement,top_other_comm_contribution,top_party_comm_contribution,in_state,incumbent,open,Cand_Party_Affiliation_DEM,Cand_Party_Affiliation_OTHER,Cand_Party_Affiliation_REP,Cand_Office_St_AK,Cand_Office_St_AL,Cand_Office_St_AR,Cand_Office_St_AZ,Cand_Office_St_CA,Cand_Office_St_CO,Cand_Office_St_CT,Cand_Office_St_DE,Cand_Office_St_FL,Cand_Office_St_GA,Cand_Office_St_HI,Cand_Office_St_IA,Cand_Office_St_ID,Cand_Office_St_IL,Cand_Office_St_IN,Cand_Office_St_KS,Cand_Office_St_KY,Cand_Office_St_LA,Cand_Office_St_MA,Cand_Office_St_MD,Cand_Office_St_ME,Cand_Office_St_MI,Cand_Office_St_MN,Cand_Office_St_MO,Cand_Office_St_MS,Cand_Office_St_MT,Cand_Office_St_NC,Cand_Office_St_ND,Cand_Office_St_NE,Cand_Office_St_NH,Cand_Office_St_NJ,Cand_Office_St_NM,Cand_Office_St_NV,Cand_Office_St_NY,Cand_Office_St_OH,Cand_Office_St_OK,Cand_Office_St_OR,Cand_Office_St_PA,Cand_Office_St_RI,Cand_Office_St_SC,Cand_Office_St_SD,Cand_Office_St_TN,Cand_Office_St_TX,Cand_Office_St_UT,Cand_Office_St_VA,Cand_Office_St_VT,Cand_Office_St_WA,Cand_Office_St_WI,Cand_Office_St_WV,Cand_Office_St_WY
S8ID00175,OPEN,"HUNTER, BILL",S,ID,0,3295.0,0.0,0.0,10094.0,10095.0,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8ID00191,OPEN,PRO-LIFE,S,ID,0,0.0,0.0,0.0,20465.0,20464.0,2008,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2IL00044,CHALLENGER,"KOPPIE, CHAD N",S,IL,0,340.0,0.0,0.0,18115.0,20340.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6IL00151,INCUMBENT,"DURBIN, RICHARD J",S,IL,1,5495413.0,1971284.0,8570.0,8016455.0,8116764.0,2008,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8IL00165,CHALLENGER,"SAUERBERG, STEVEN KENNETH",S,IL,0,698763.0,22923.0,5577.0,12040340.0,2025437.0,2008,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8IL00157,CHALLENGER,"PSAK, MICHAEL J",S,IL,0,12492.0,0.0,0.0,5689.0,12492.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8IL00173,CHALLENGER,"NALEPA, JIM",S,IL,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8IL00181,CHALLENGER,"STAFFORD, LARRY A",S,IL,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8IL00199,CHALLENGER,"CUMMINGS, KATHY",S,IL,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4IL00362,CHALLENGER,"MARTIN, ANDY",S,IL,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4KS00085,CHALLENGER,"JONES, LEROY DEAN",S,KS,0,9495.0,5000.0,0.0,19304.0,19495.0,2008,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KS00227,CHALLENGER,"ORMAN, GREGORY JOHN",S,KS,0,482615.0,0.0,0.0,568838.0,568694.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KS00235,CHALLENGER,"SLATTERY, JIM",S,KS,0,1416741.0,260810.0,0.0,1677905.0,1677907.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KS00243,CHALLENGER,"HODGKINSON, RANDALL L.",S,KS,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KS00250,CHALLENGER,"MARTIN, JOSEPH L.",S,KS,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6KS00080,INCUMBENT,"ROBERTS, PAT",S,KS,1,2587514.0,2489463.0,12714.0,6297288.0,5752220.0,2008,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2KY00012,INCUMBENT,"MCCONNELL, MITCH",S,KY,1,9744238.0,3754331.0,46897.0,21306296.0,18681961.0,2008,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00191,CHALLENGER,"WYLIE, DAVID LEE",S,KY,0,0.0,0.0,0.0,3088.0,0.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00209,CHALLENGER,"CASSARO, MICHAEL GERRARD",S,KY,0,47532.0,0.0,0.0,131782.0,131783.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00217,CHALLENGER,"HORNE, ANDREW JOHN",S,KY,0,105413.0,5000.0,0.0,113154.0,115483.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00233,CHALLENGER,"LUNSFORD, BRUCE",S,KY,0,1792748.0,421285.0,2850.0,10801203.0,10883172.0,2008,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00241,CHALLENGER,"FISCHER, GREGORY EDWARD",S,KY,0,818181.0,0.0,0.0,1574666.0,1622676.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00183,CHALLENGER,"STUMBO, GREG",S,KY,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00225,CHALLENGER,"STEPP, KENNETH",S,KY,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00258,CHALLENGER,"WILLIAMS, DAVID",S,KY,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00266,CHALLENGER,"RICE, JAMES",S,KY,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8KY00274,CHALLENGER,"ESSEK, DANIEL JOHN",S,KY,0,120.0,0.0,0.0,1131.0,1136.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4LA00065,CHALLENGER,"KENNEDY, JOHN NEELY",S,LA,0,3585630.0,474175.0,35750.0,4795281.0,4828982.0,2008,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6LA00227,INCUMBENT,"LANDRIEU, MARY L",S,DC,1,6076085.0,2634351.0,42583.0,10146669.0,9210825.0,2008,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8LA00074,CHALLENGER,"BOUDREAUX, J JACQUES",S,LA,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8LA00082,CHALLENGER,"STEWART, ROBERT JULIUS",S,LA,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8LA00090,CHALLENGER,"PATEL, JAY",S,LA,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4LA00081,CHALLENGER,"FONTANESI, RICHARD",S,LA,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4MA00069,INCUMBENT,"KERRY, JOHN FORBES",S,MA,1,2225720.0,1079262.0,0.0,12279425.0,16116152.0,2008,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4MA00150,CHALLENGER,"CHARBONNEAU, MARY JEAN",S,MA,0,451.0,0.0,0.0,967.0,1259.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6MA00205,CHALLENGER,"SCOTT, KEVIN PAUL",S,MA,0,26145.0,0.0,0.0,40233.0,37197.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MA00201,CHALLENGER,"O'REILLY, EDWARD JOSEPH",S,MA,0,148462.0,175.0,0.0,775914.0,742660.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MA00219,CHALLENGER,"BEATTY, JEFFREY K",S,MA,0,2013721.0,3910.0,11461.0,2070528.0,2078533.0,2008,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MA00243,CHALLENGER,"STACHOWSKI, EVAN MICHAEL",S,MA,0,0.0,0.0,0.0,710.0,710.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MA00227,CHALLENGER,"OGONOWSKI, JAMES",S,MA,0,501890.0,33750.0,0.0,554017.0,554018.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MA00235,CHALLENGER,"UNDERWOOD, ROBERT JOSEPH",S,MA,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6ME00159,INCUMBENT,"COLLINS, SUSAN M",S,ME,1,4410976.0,2696652.0,8576.0,7765295.0,7593350.0,2008,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8ME00080,CHALLENGER,"ALLEN, THOMAS H",S,ME,0,4968521.0,573340.0,42611.0,6462451.0,5998773.0,2008,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8ME00098,CHALLENGER,"DOBSON, LAURIE",S,ME,0,475.0,0.0,0.0,13787.0,14262.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8ME00106,CHALLENGER,"LEDUE, THOMAS JOHN",S,ME,0,27869.0,0.0,0.0,53620.0,52593.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8ME00114,CHALLENGER,"HOFFMAN, HERBERT J",S,ME,0,14667.0,0.0,0.0,42657.0,43301.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8ME00122,CHALLENGER,"COHEN, EDWARD L.",S,ME,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2MI00128,CHALLENGER,"RACZKOWSKI, ANDREW EDWARD",S,MI,0,262365.0,0.0,0.0,261430.0,262450.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MI00299,CHALLENGER,"HOOGENDYK, JACK JR",S,MI,0,280666.0,3740.0,3341.0,301993.0,302747.0,2008,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2MI00144,CHALLENGER,"DERN, DOUG",S,MI,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6MI00301,CHALLENGER,"BARON, BARTON (BART) L",S,MI,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MI00307,CHALLENGER,"NIKITIN, MICHAEL",S,MI,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MI00315,CHALLENGER,"BOMAN, SCOTT AVERY",S,MI,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MI00323,CHALLENGER,"AMERICA, ANTHONY",S,MI,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MI00331,CHALLENGER,"MIKKELSON, HARLEY G",S,MI,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MI00158,INCUMBENT,"LEVIN, CARL",S,DC,1,6168352.0,1283058.0,0.0,6720700.0,8306929.0,2008,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2MN00159,CHALLENGER,"SHEPARD, JACK",S,ZZ,0,0.0,0.0,0.0,28503.0,22501.0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4MN00023,CHALLENGER,"SAVIOR, OLE",S,MN,0,0.0,0.0,0.0,2000.0,2000.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4MN00262,CHALLENGER,"BARKLEY, DEAN MALCOLM",S,MN,0,153711.0,4946.0,0.0,162387.0,163358.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6MN00101,CHALLENGER,"FRANSON, DICK",S,MN,0,300.0,0.0,0.0,38111.0,38360.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6MN00283,OPEN,"FITZGERALD, ROBERT MAXWELL",S,MN,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MN00420,CHALLENGER,"CIRESI, MICHAEL V",S,MN,0,1398078.0,14908.0,0.0,3972766.0,3962273.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MN00438,CHALLENGER,"FRANKEN, AL",S,MN,1,17822723.0,589866.0,10073.0,21066834.0,22502124.0,2008,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MN00453,CHALLENGER,"COHEN, JIM H",S,MN,0,24857.0,0.0,0.0,44726.0,53366.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MN00461,CHALLENGER,"NELSON-PALLMEYER, JACK",S,MN,0,614233.0,0.0,0.0,569090.0,614233.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8MN00495,CHALLENGER,"FARIS, PRISCILLA LORD",S,MN,0,56074.0,0.0,0.0,427293.0,427322.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2MN00126,INCUMBENT,"COLEMAN, NORM",S,MN,0,12140399.0,3254080.0,37772.0,19011108.0,19298843.0,2008,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0MN00179,CHALLENGER,"DAHN, BILL P",S,MN,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2MN00142,CHALLENGER,"ERICKSON, ALVE",S,MN,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6MN00366,CHALLENGER,"STANTON, DARRYL",S,MN,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6MN00382,CHALLENGER,"WILLIAMS, STEPHEN",S,MN,0,0.0,0.0,0.0,0.0,0.0,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0MN00054,CHALLENGER,"OLSON, ROBERT A",S,MN,0,14525.0,100.0,100.0,77889.0,78476.0,2008,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
